NODES: 49
ARCS: 368

NODE
Idn                                      x               y               Type           
329      H_Pavia_1_origin_5                       F_10                                     44.69                NOT USED  
330      H_Pavia_1_origin_5                       H_Pavia_9_dest_9                         35.34                NOT USED  
331      H_Pavia_1_origin_5                       H_Pavia_10_origin_14                     34.45                NOT USED  
332      H_Pavia_1_origin_5                       F_17                                     30.74                NOT USED  
333      H_Pavia_1_origin_5                       H_Pavia_8_origin_2                       36.62                NOT USED  
335      H_Pavia_1_origin_5                       HUB_3                                    46.64                NOT USED  
336      H_Pavia_1_origin_5                       F_23                                     49.10                NOT USED  
338      F_32                                     F_31                                     28.89                NOT USED  
339      F_32                                     F_25                                     41.22                NOT USED  
340      F_32                                     F_24                                     50.36                NOT USED  
341      F_32                                     H_Bergamo_1_origin_8                     35.22                NOT USED  
342      F_32                                     H_Cremona_2_origin_1                     45.00                NOT USED  
343      F_32                                     HUB_2                                    46.89                NOT USED  
344      F_32                                     F_33                                     28.89                NOT USED  
350      F_32                                     H_Bergamo_2_origin_4                     37.11                NOT USED  
351      H_Cremona_1_origin_6                     F_19                                     16.94                NOT USED  
352      H_Cremona_1_origin_6                     H_Cremona_1_dest_10                      0.00                 NOT USED  
353      H_Cremona_1_origin_6                     F_25                                     47.78                NOT USED  
354      H_Cremona_1_origin_6                     H_Cremona_2_origin_1                     34.63                NOT USED  
355      H_Cremona_1_origin_6                     F_18                                     41.43                NOT USED  
356      H_Cremona_1_origin_6                     F_20                                     23.45                NOT USED  
358      H_Cremona_1_origin_6                     H_Cremona_2_dest_4                       34.63                NOT USED  
359      H_Cremona_1_origin_6                     H_Cremona_1_origin_7                     0.00                 NOT USED  
360      H_Cremona_1_origin_7                     F_19                                     16.94                NOT USED  
361      H_Cremona_1_origin_7                     H_Cremona_1_dest_10                      0.00                 NOT USED  
363      H_Cremona_1_origin_7                     H_Cremona_2_origin_1                     34.63                NOT USED  
364      H_Cremona_1_origin_7                     F_18                                     41.43                NOT USED  
